message handler, message
FileUploadHandler, BasicMessage(principal=SELF, sender=ipejejkal3.ipe.kit.edu, timestamp=1545306998253, entityId=f8c54e7d-fa92-458a-b66f-bdaf47eaf536, action=create, subCategory=null, metadata=null)
*, BasicMessage(principal=SELF, sender=ipejejkal3.ipe.kit.edu, timestamp=1545306998253, entityId=f8c54e7d-fa92-458a-b66f-bdaf47eaf536, action=create, subCategory=null, metadata=null)
FileUploadHandler, BasicMessage(principal=SELF, sender=ipejejkal3.ipe.kit.edu, timestamp=1545306998588, entityId=bb4b80db-4d95-4106-9d3f-24906a4c44f8, action=create, subCategory=data, metadata={contentPath=avatar.png, contentUri=file:/Users/jejkal/tmp/2018/bb4b80db-4d95-4106-9d3f-24906a4c44f8/avatar.png_1545306998481, contentType=image/png})
*, BasicMessage(principal=SELF, sender=ipejejkal3.ipe.kit.edu, timestamp=1545312526530, entityId=15ee0f33-3fe0-42ee-9a8b-5ca350ca573a, action=create, subCategory=null, metadata=null)
*, BasicMessage(principal=SELF, sender=ipejejkal3.ipe.kit.edu, timestamp=1545312526551, entityId=d3b31d74-d66e-4382-8a53-17948f6998f6, action=create, subCategory=null, metadata=null)
*, BasicMessage(principal=SELF, sender=ipejejkal3.ipe.kit.edu, timestamp=1545312526575, entityId=b617fe30-989a-4845-8f2d-fc12525eb762, action=create, subCategory=null, metadata=null)
*, BasicMessage(principal=SELF, sender=ipejejkal3.ipe.kit.edu, timestamp=1545312526598, entityId=f930c44d-da64-4e83-9465-ce04f9c806c9, action=create, subCategory=null, metadata=null)
*, BasicMessage(principal=SELF, sender=ipejejkal3.ipe.kit.edu, timestamp=1545312526623, entityId=3fbe479f-3da7-48b4-a827-2d9b984c95b5, action=create, subCategory=null, metadata=null)
*, BasicMessage(principal=SELF, sender=ipejejkal3.ipe.kit.edu, timestamp=1545312526645, entityId=e482d756-d2e2-4b7e-adb2-4e965e76e594, action=create, subCategory=null, metadata=null)
*, BasicMessage(principal=SELF, sender=ipejejkal3.ipe.kit.edu, timestamp=1545312527247, entityId=0eb54255-c764-4902-9b6c-668bb6a3b36b, action=create, subCategory=null, metadata=null)
EpistemeImageUploadHandler, BasicMessage(principal=SELF, sender=ipejejkal3.ipe.kit.edu, timestamp=1545312527300, entityId=0eb54255-c764-4902-9b6c-668bb6a3b36b, action=create, subCategory=data, metadata={contentPath=manuscript_metadata.xml, contentUri=file:/Users/jejkal/tmp/2018/0eb54255-c764-4902-9b6c-668bb6a3b36b/manuscript_metadata.xml_1545312527281, contentType=application/xml})
*, BasicMessage(principal=SELF, sender=ipejejkal3.ipe.kit.edu, timestamp=1545312659976, entityId=be7348a4-5c1a-4231-954a-b657d3b7e7d7, action=create, subCategory=null, metadata=null)
*, BasicMessage(principal=SELF, sender=ipejejkal3.ipe.kit.edu, timestamp=1545312660108, entityId=f3cb4aa3-56de-4108-baa8-a12e908febc9, action=create, subCategory=null, metadata=null)
*, BasicMessage(principal=SELF, sender=ipejejkal3.ipe.kit.edu, timestamp=1545312660136, entityId=f09d39fd-8852-469a-9a63-d32cf65af708, action=create, subCategory=null, metadata=null)
*, BasicMessage(principal=SELF, sender=ipejejkal3.ipe.kit.edu, timestamp=1545312660159, entityId=c2268d86-dcdb-477b-9dce-953cb1bc6505, action=create, subCategory=null, metadata=null)
*, BasicMessage(principal=SELF, sender=ipejejkal3.ipe.kit.edu, timestamp=1545312660183, entityId=b3b8f4cb-1c05-4ae4-94b7-05135baff7ce, action=create, subCategory=null, metadata=null)
*, BasicMessage(principal=SELF, sender=ipejejkal3.ipe.kit.edu, timestamp=1545312660204, entityId=f00190a8-8a17-4d5b-a10a-2085bc85aff1, action=create, subCategory=null, metadata=null)
*, BasicMessage(principal=SELF, sender=ipejejkal3.ipe.kit.edu, timestamp=1545312660227, entityId=2e62a08a-9dd6-440d-b94c-daaca689973e, action=create, subCategory=null, metadata=null)
*, BasicMessage(principal=SELF, sender=ipejejkal3.ipe.kit.edu, timestamp=1545312660248, entityId=264e009d-feb9-4ab9-bc39-70f4f57b9164, action=create, subCategory=null, metadata=null)
*, BasicMessage(principal=SELF, sender=ipejejkal3.ipe.kit.edu, timestamp=1545312660270, entityId=07d9b4c2-94ea-4134-8531-6336171460f0, action=create, subCategory=null, metadata=null)
*, BasicMessage(principal=SELF, sender=ipejejkal3.ipe.kit.edu, timestamp=1545312660292, entityId=a811abf3-bb3e-4272-b6cd-00ee3304967c, action=create, subCategory=null, metadata=null)
EpistemeImageUploadHandler, BasicMessage(principal=SELF, sender=ipejejkal3.ipe.kit.edu, timestamp=1545312660611, entityId=be7348a4-5c1a-4231-954a-b657d3b7e7d7, action=create, subCategory=data, metadata={contentPath=avatar.png, contentUri=file:/Users/jejkal/tmp/2018/be7348a4-5c1a-4231-954a-b657d3b7e7d7/avatar.png_1545312660514, contentType=image/png})
EpistemeImageUploadHandler, BasicMessage(principal=SELF, sender=ipejejkal3.ipe.kit.edu, timestamp=1545312660664, entityId=f3cb4aa3-56de-4108-baa8-a12e908febc9, action=create, subCategory=data, metadata={contentPath=avatar.png, contentUri=file:/Users/jejkal/tmp/2018/f3cb4aa3-56de-4108-baa8-a12e908febc9/avatar.png_1545312660651, contentType=image/png})
EpistemeImageUploadHandler, BasicMessage(principal=SELF, sender=ipejejkal3.ipe.kit.edu, timestamp=1545312660696, entityId=f09d39fd-8852-469a-9a63-d32cf65af708, action=create, subCategory=data, metadata={contentPath=avatar.png, contentUri=file:/Users/jejkal/tmp/2018/f09d39fd-8852-469a-9a63-d32cf65af708/avatar.png_1545312660689, contentType=image/png})
EpistemeImageUploadHandler, BasicMessage(principal=SELF, sender=ipejejkal3.ipe.kit.edu, timestamp=1545312660725, entityId=c2268d86-dcdb-477b-9dce-953cb1bc6505, action=create, subCategory=data, metadata={contentPath=avatar.png, contentUri=file:/Users/jejkal/tmp/2018/c2268d86-dcdb-477b-9dce-953cb1bc6505/avatar.png_1545312660718, contentType=image/png})
EpistemeImageUploadHandler, BasicMessage(principal=SELF, sender=ipejejkal3.ipe.kit.edu, timestamp=1545312660753, entityId=b3b8f4cb-1c05-4ae4-94b7-05135baff7ce, action=create, subCategory=data, metadata={contentPath=avatar.png, contentUri=file:/Users/jejkal/tmp/2018/b3b8f4cb-1c05-4ae4-94b7-05135baff7ce/avatar.png_1545312660746, contentType=image/png})
EpistemeImageUploadHandler, BasicMessage(principal=SELF, sender=ipejejkal3.ipe.kit.edu, timestamp=1545312660777, entityId=f00190a8-8a17-4d5b-a10a-2085bc85aff1, action=create, subCategory=data, metadata={contentPath=avatar.png, contentUri=file:/Users/jejkal/tmp/2018/f00190a8-8a17-4d5b-a10a-2085bc85aff1/avatar.png_1545312660771, contentType=image/png})
EpistemeImageUploadHandler, BasicMessage(principal=SELF, sender=ipejejkal3.ipe.kit.edu, timestamp=1545312660802, entityId=2e62a08a-9dd6-440d-b94c-daaca689973e, action=create, subCategory=data, metadata={contentPath=avatar.png, contentUri=file:/Users/jejkal/tmp/2018/2e62a08a-9dd6-440d-b94c-daaca689973e/avatar.png_1545312660796, contentType=image/png})
EpistemeImageUploadHandler, BasicMessage(principal=SELF, sender=ipejejkal3.ipe.kit.edu, timestamp=1545312660830, entityId=264e009d-feb9-4ab9-bc39-70f4f57b9164, action=create, subCategory=data, metadata={contentPath=avatar.png, contentUri=file:/Users/jejkal/tmp/2018/264e009d-feb9-4ab9-bc39-70f4f57b9164/avatar.png_1545312660823, contentType=image/png})
EpistemeImageUploadHandler, BasicMessage(principal=SELF, sender=ipejejkal3.ipe.kit.edu, timestamp=1545312660858, entityId=07d9b4c2-94ea-4134-8531-6336171460f0, action=create, subCategory=data, metadata={contentPath=avatar.png, contentUri=file:/Users/jejkal/tmp/2018/07d9b4c2-94ea-4134-8531-6336171460f0/avatar.png_1545312660851, contentType=image/png})
*, BasicMessage(principal=SELF, sender=ipejejkal3.ipe.kit.edu, timestamp=1545312660884, entityId=a811abf3-bb3e-4272-b6cd-00ee3304967c, action=create, subCategory=data, metadata={contentPath=avatar.png, contentUri=file:/Users/jejkal/tmp/2018/a811abf3-bb3e-4272-b6cd-00ee3304967c/avatar.png_1545312660877, contentType=image/png})
*, BasicMessage(principal=SELF, sender=ipejejkal3.ipe.kit.edu, timestamp=1545312660907, entityId=65bfad87-1c7e-49bd-b427-aea4df66e330, action=create, subCategory=null, metadata=null)
EpistemeImageUploadHandler, BasicMessage(principal=SELF, sender=ipejejkal3.ipe.kit.edu, timestamp=1545312660966, entityId=65bfad87-1c7e-49bd-b427-aea4df66e330, action=create, subCategory=data, metadata={contentPath=manuscript_metadata.xml, contentUri=file:/Users/jejkal/tmp/2018/65bfad87-1c7e-49bd-b427-aea4df66e330/manuscript_metadata.xml_1545312660943, contentType=application/xml})
*, BasicMessage(principal=SELF, sender=ipejejkal3.ipe.kit.edu, timestamp=1545313016366, entityId=2846962e-cfc7-4b06-b1e0-2bbce434e156, action=create, subCategory=null, metadata=null)
*, BasicMessage(principal=SELF, sender=ipejejkal3.ipe.kit.edu, timestamp=1545313016524, entityId=8322c514-ff29-4c88-97ab-b5c944f3c140, action=create, subCategory=null, metadata=null)
*, BasicMessage(principal=SELF, sender=ipejejkal3.ipe.kit.edu, timestamp=1545313016555, entityId=7411cd37-366c-4e25-b74e-57666ca75e8a, action=create, subCategory=null, metadata=null)
*, BasicMessage(principal=SELF, sender=ipejejkal3.ipe.kit.edu, timestamp=1545313016582, entityId=4b42a3a2-ca9f-4644-89e6-68fa6f9a26f7, action=create, subCategory=null, metadata=null)
*, BasicMessage(principal=SELF, sender=ipejejkal3.ipe.kit.edu, timestamp=1545313016608, entityId=922b4eff-4f72-4094-ba9f-a308fed8201f, action=create, subCategory=null, metadata=null)
*, BasicMessage(principal=SELF, sender=ipejejkal3.ipe.kit.edu, timestamp=1545313016633, entityId=137f5d4a-f50c-447f-98c6-f8e813a5593c, action=create, subCategory=null, metadata=null)
*, BasicMessage(principal=SELF, sender=ipejejkal3.ipe.kit.edu, timestamp=1545313016658, entityId=40ddf5c8-5d91-46a9-a5a1-54a98856c6c8, action=create, subCategory=null, metadata=null)
*, BasicMessage(principal=SELF, sender=ipejejkal3.ipe.kit.edu, timestamp=1545313016687, entityId=0d073583-af2e-40e4-a2f9-814fb5363d86, action=create, subCategory=null, metadata=null)
*, BasicMessage(principal=SELF, sender=ipejejkal3.ipe.kit.edu, timestamp=1545313016715, entityId=5de37fe6-dd49-4d53-b36f-97b286ed95ce, action=create, subCategory=null, metadata=null)
*, BasicMessage(principal=SELF, sender=ipejejkal3.ipe.kit.edu, timestamp=1545313016741, entityId=0e972b21-1db1-4ca9-9127-5c1feb983dc5, action=create, subCategory=null, metadata=null)
*, BasicMessage(principal=SELF, sender=ipejejkal3.ipe.kit.edu, timestamp=1545313017098, entityId=2846962e-cfc7-4b06-b1e0-2bbce434e156, action=create, subCategory=data, metadata={contentPath=avatar.png, contentUri=file:/Users/jejkal/tmp/2018/2846962e-cfc7-4b06-b1e0-2bbce434e156/avatar.png_1545313016993, contentType=image/png})
*, BasicMessage(principal=SELF, sender=ipejejkal3.ipe.kit.edu, timestamp=1545313017233, entityId=8322c514-ff29-4c88-97ab-b5c944f3c140, action=create, subCategory=data, metadata={contentPath=avatar.png, contentUri=file:/Users/jejkal/tmp/2018/8322c514-ff29-4c88-97ab-b5c944f3c140/avatar.png_1545313017223, contentType=image/png})
*, BasicMessage(principal=SELF, sender=ipejejkal3.ipe.kit.edu, timestamp=1545313017263, entityId=7411cd37-366c-4e25-b74e-57666ca75e8a, action=create, subCategory=data, metadata={contentPath=avatar.png, contentUri=file:/Users/jejkal/tmp/2018/7411cd37-366c-4e25-b74e-57666ca75e8a/avatar.png_1545313017255, contentType=image/png})
*, BasicMessage(principal=SELF, sender=ipejejkal3.ipe.kit.edu, timestamp=1545313017291, entityId=4b42a3a2-ca9f-4644-89e6-68fa6f9a26f7, action=create, subCategory=data, metadata={contentPath=avatar.png, contentUri=file:/Users/jejkal/tmp/2018/4b42a3a2-ca9f-4644-89e6-68fa6f9a26f7/avatar.png_1545313017284, contentType=image/png})
*, BasicMessage(principal=SELF, sender=ipejejkal3.ipe.kit.edu, timestamp=1545313017320, entityId=922b4eff-4f72-4094-ba9f-a308fed8201f, action=create, subCategory=data, metadata={contentPath=avatar.png, contentUri=file:/Users/jejkal/tmp/2018/922b4eff-4f72-4094-ba9f-a308fed8201f/avatar.png_1545313017313, contentType=image/png})
*, BasicMessage(principal=SELF, sender=ipejejkal3.ipe.kit.edu, timestamp=1545313017346, entityId=137f5d4a-f50c-447f-98c6-f8e813a5593c, action=create, subCategory=data, metadata={contentPath=avatar.png, contentUri=file:/Users/jejkal/tmp/2018/137f5d4a-f50c-447f-98c6-f8e813a5593c/avatar.png_1545313017339, contentType=image/png})
*, BasicMessage(principal=SELF, sender=ipejejkal3.ipe.kit.edu, timestamp=1545313017439, entityId=40ddf5c8-5d91-46a9-a5a1-54a98856c6c8, action=create, subCategory=data, metadata={contentPath=avatar.png, contentUri=file:/Users/jejkal/tmp/2018/40ddf5c8-5d91-46a9-a5a1-54a98856c6c8/avatar.png_1545313017431, contentType=image/png})
*, BasicMessage(principal=SELF, sender=ipejejkal3.ipe.kit.edu, timestamp=1545313017463, entityId=0d073583-af2e-40e4-a2f9-814fb5363d86, action=create, subCategory=data, metadata={contentPath=avatar.png, contentUri=file:/Users/jejkal/tmp/2018/0d073583-af2e-40e4-a2f9-814fb5363d86/avatar.png_1545313017457, contentType=image/png})
*, BasicMessage(principal=SELF, sender=ipejejkal3.ipe.kit.edu, timestamp=1545313017487, entityId=5de37fe6-dd49-4d53-b36f-97b286ed95ce, action=create, subCategory=data, metadata={contentPath=avatar.png, contentUri=file:/Users/jejkal/tmp/2018/5de37fe6-dd49-4d53-b36f-97b286ed95ce/avatar.png_1545313017481, contentType=image/png})
*, BasicMessage(principal=SELF, sender=ipejejkal3.ipe.kit.edu, timestamp=1545313017512, entityId=0e972b21-1db1-4ca9-9127-5c1feb983dc5, action=create, subCategory=data, metadata={contentPath=avatar.png, contentUri=file:/Users/jejkal/tmp/2018/0e972b21-1db1-4ca9-9127-5c1feb983dc5/avatar.png_1545313017505, contentType=image/png})
*, BasicMessage(principal=SELF, sender=ipejejkal3.ipe.kit.edu, timestamp=1545313017537, entityId=cf53c632-e810-496c-a0ed-3d303af3b7d3, action=create, subCategory=null, metadata=null)
EpistemeImageUploadHandler, BasicMessage(principal=SELF, sender=ipejejkal3.ipe.kit.edu, timestamp=1545313017593, entityId=cf53c632-e810-496c-a0ed-3d303af3b7d3, action=create, subCategory=data, metadata={contentPath=manuscript_metadata.xml, contentUri=file:/Users/jejkal/tmp/2018/cf53c632-e810-496c-a0ed-3d303af3b7d3/manuscript_metadata.xml_1545313017573, contentType=application/xml})
*, BasicMessage(principal=SELF, sender=ipejejkal3.ipe.kit.edu, timestamp=1545385525554, entityId=b9f16133-55a7-4d4a-9f3f-29f4062ec7f7, action=create, subCategory=null, metadata=null)
*, BasicMessage(principal=SELF, sender=ipejejkal3.ipe.kit.edu, timestamp=1545385525696, entityId=ce1042fb-37e4-47dd-a593-629936ce423a, action=create, subCategory=null, metadata=null)
*, BasicMessage(principal=SELF, sender=ipejejkal3.ipe.kit.edu, timestamp=1545385525720, entityId=5c7d63ea-b1e3-42b3-9eca-c54661101e7e, action=create, subCategory=null, metadata=null)
*, BasicMessage(principal=SELF, sender=ipejejkal3.ipe.kit.edu, timestamp=1545385525743, entityId=36f6fafa-ff5b-48b1-b948-a27ac366d622, action=create, subCategory=null, metadata=null)
*, BasicMessage(principal=SELF, sender=ipejejkal3.ipe.kit.edu, timestamp=1545385525773, entityId=2ae5675c-7a4b-4114-8855-9f4a4f9ffd19, action=create, subCategory=null, metadata=null)
*, BasicMessage(principal=SELF, sender=ipejejkal3.ipe.kit.edu, timestamp=1545385525794, entityId=40feb34b-0097-4796-80eb-fae431ebb361, action=create, subCategory=null, metadata=null)
*, BasicMessage(principal=SELF, sender=ipejejkal3.ipe.kit.edu, timestamp=1545385525815, entityId=a45a0cf3-dcc6-4d31-ba6b-b4a77b3ca1b6, action=create, subCategory=null, metadata=null)
*, BasicMessage(principal=SELF, sender=ipejejkal3.ipe.kit.edu, timestamp=1545385525835, entityId=6c6ad8e9-dd30-4de2-baa9-30eea5228225, action=create, subCategory=null, metadata=null)
*, BasicMessage(principal=SELF, sender=ipejejkal3.ipe.kit.edu, timestamp=1545385525855, entityId=daeb5144-0119-479a-8877-4f9f6d31d7bb, action=create, subCategory=null, metadata=null)
*, BasicMessage(principal=SELF, sender=ipejejkal3.ipe.kit.edu, timestamp=1545385525874, entityId=6054bf6f-271f-4bfb-8b79-b0a2d19484e7, action=create, subCategory=null, metadata=null)
*, BasicMessage(principal=SELF, sender=ipejejkal3.ipe.kit.edu, timestamp=1545385526485, entityId=16a25777-7ee0-45fa-8b02-a6c07383bdd5, action=create, subCategory=null, metadata=null)
EpistemeImageUploadHandler, BasicMessage(principal=SELF, sender=ipejejkal3.ipe.kit.edu, timestamp=1545385526541, entityId=16a25777-7ee0-45fa-8b02-a6c07383bdd5, action=create, subCategory=data, metadata={contentPath=manuscript_metadata.xml, contentUri=file:/Users/jejkal/tmp/2018/16a25777-7ee0-45fa-8b02-a6c07383bdd5/manuscript_metadata.xml_1545385526519, contentType=application/xml})
*, BasicMessage(principal=SELF, sender=ipejejkal3.ipe.kit.edu, timestamp=1545388161147, entityId=1ee1444a-c712-4c8c-a7e0-f884e18ec5b9, action=create, subCategory=null, metadata=null)
*, BasicMessage(principal=SELF, sender=ipejejkal3.ipe.kit.edu, timestamp=1545388161288, entityId=9f20b13f-a006-47ef-b9ec-1cfc0e5345f0, action=create, subCategory=null, metadata=null)
*, BasicMessage(principal=SELF, sender=ipejejkal3.ipe.kit.edu, timestamp=1545388161317, entityId=f22387fc-70cb-4a4f-855d-df90bb9d49c0, action=create, subCategory=null, metadata=null)
*, BasicMessage(principal=SELF, sender=ipejejkal3.ipe.kit.edu, timestamp=1545388161342, entityId=820d358b-a614-469f-8326-fc4a3c36a952, action=create, subCategory=null, metadata=null)
*, BasicMessage(principal=SELF, sender=ipejejkal3.ipe.kit.edu, timestamp=1545388161367, entityId=bda2ebcc-bc18-4d41-a36c-bb50f61ded21, action=create, subCategory=null, metadata=null)
*, BasicMessage(principal=SELF, sender=ipejejkal3.ipe.kit.edu, timestamp=1545388161389, entityId=247795d7-3670-4094-9d15-57f24f89da5c, action=create, subCategory=null, metadata=null)
*, BasicMessage(principal=SELF, sender=ipejejkal3.ipe.kit.edu, timestamp=1545388161413, entityId=79b7a142-6a22-4e44-b295-c3e580a3374e, action=create, subCategory=null, metadata=null)
*, BasicMessage(principal=SELF, sender=ipejejkal3.ipe.kit.edu, timestamp=1545388161437, entityId=02156228-ed08-4426-9ae4-c291b1bd2803, action=create, subCategory=null, metadata=null)
*, BasicMessage(principal=SELF, sender=ipejejkal3.ipe.kit.edu, timestamp=1545388161457, entityId=5bca19d6-dc96-4234-b94d-0765caf7f632, action=create, subCategory=null, metadata=null)
*, BasicMessage(principal=SELF, sender=ipejejkal3.ipe.kit.edu, timestamp=1545388161478, entityId=882f2a5b-4e3b-427f-8c6c-a6a8f2d29ab9, action=create, subCategory=null, metadata=null)
*, BasicMessage(principal=SELF, sender=ipejejkal3.ipe.kit.edu, timestamp=1545388162100, entityId=fb96827d-fe7f-4e6c-bed5-210e1bbea934, action=create, subCategory=null, metadata=null)
EpistemeImageUploadHandler, BasicMessage(principal=SELF, sender=ipejejkal3.ipe.kit.edu, timestamp=1545388162161, entityId=fb96827d-fe7f-4e6c-bed5-210e1bbea934, action=create, subCategory=data, metadata={contentPath=manuscript_metadata.xml, contentUri=file:/Users/jejkal/tmp/2018/fb96827d-fe7f-4e6c-bed5-210e1bbea934/manuscript_metadata.xml_1545388162136, contentType=application/xml})
EpistemeImageUploadHandler, BasicMessage(principal=SELF, sender=ipejejkal3.ipe.kit.edu, timestamp=1545388645693, entityId=79b7a142-6a22-4e44-b295-c3e580a3374e, action=create, subCategory=data, metadata={contentPath=8.pdf, contentUri=file:/Users/jejkal/tmp/2018/79b7a142-6a22-4e44-b295-c3e580a3374e/8.pdf_1545388645495, contentType=application/pdf})
*, BasicMessage(principal=SELF, sender=ipejejkal3.ipe.kit.edu, timestamp=1545388812052, entityId=4a8827d2-d1c5-427c-aaef-134cea66bcbf, action=create, subCategory=null, metadata=null)
*, BasicMessage(principal=SELF, sender=ipejejkal3.ipe.kit.edu, timestamp=1545388812206, entityId=36d480b3-3530-4da2-a732-096b4110df5b, action=create, subCategory=null, metadata=null)
*, BasicMessage(principal=SELF, sender=ipejejkal3.ipe.kit.edu, timestamp=1545388812233, entityId=12faa126-52e2-4e9c-ab1f-ee95473f75bd, action=create, subCategory=null, metadata=null)
*, BasicMessage(principal=SELF, sender=ipejejkal3.ipe.kit.edu, timestamp=1545388812261, entityId=42c4bcab-33f0-4371-b85d-df0645199a98, action=create, subCategory=null, metadata=null)
